Student_ID,Wave_Year,University,Gender,Age,Urban_Rural,Family_Income,Internet_Reliability,Current_AI_User,AI_Daily_Hours,Academic_AI_Hours_Weekly,Paid_Subscription,Primary_AI_Tool,Peer_AI_Consultation,Semester_GPA,Perceived_GPA_Impact,Time_Saved_Pct,Critical_Thinking_Impact,Problem_Solving_Improvement,Exam_Prep_AI,Attention_Span_Mins,AI_Distraction_Level,Technostress_Overload,Techno_Eustress,Literacy_Awareness,Literacy_Usage_Skill,Hallucination_Detection,Career_Preparedness,Digital_Divide_Barrier,Policy_Preference
STU-11989,2026,DU,Male,20,Urban,Middle,5,1,3.22,12.69,0,Gemini,4,2.58,-1,48.1,3,1,0,42,5,5,1,1,0,1,3,5,Neutral
STU-11989,2027,DU,Male,21,Urban,Middle,3,1,5.21,10.78,0,GitHub Copilot,3,2.63,1,33.8,3,1,1,45,2,5,4,3,3,4,1,4,Integration
STU-11989,2028,DU,Male,22,Urban,Middle,4,1,3.87,11.06,0,Gemini,4,2.53,0,45.5,2,4,0,41,5,2,2,3,2,5,2,4,Neutral
STU-11990,2026,CUET,Female,19,Urban,Upper-Middle,1,1,2.51,7.82,0,ChatGPT,3,3.59,2,35.5,2,1,1,58,2,3,1,3,3,3,4,5,Neutral
STU-11990,2027,CUET,Female,21,Urban,Upper-Middle,1,1,2.09,5.77,0,Gemini,2,3.5,1,18.7,5,1,0,46,2,4,2,4,4,4,2,1,Restriction
STU-11990,2028,CUET,Female,22,Urban,Upper-Middle,1,1,3.5,9.16,0,Other,3,3.49,2,11.6,4,3,1,43,1,5,2,5,4,2,1,1,Integration
STU-11991,2026,BUP,Female,19,Rural,Low,4,0,0.0,0.0,0,Claude,1,3.47,-1,0.0,1,4,1,52,5,5,2,3,2,4,5,2,Banned
STU-11991,2027,BUP,Female,20,Rural,Low,4,0,0.43,1.56,0,Claude,3,3.48,0,0.0,1,1,0,21,1,1,4,4,3,3,1,1,Banned
STU-11991,2028,BUP,Female,21,Rural,Low,5,1,3.58,10.67,0,ChatGPT,2,3.35,1,14.1,3,5,1,29,4,5,2,5,5,5,3,2,Neutral
STU-11992,2026,CU,Female,19,Urban,Middle,2,1,0.69,1.49,0,Claude,2,2.51,0,16.3,5,1,1,52,4,5,5,4,3,1,2,3,Integration
STU-11992,2027,CU,Female,20,Urban,Middle,3,1,1.3,3.01,0,Other,4,2.65,0,48.9,5,3,0,47,1,1,3,5,4,2,5,4,Integration
STU-11992,2028,CU,Female,21,Urban,Middle,3,1,5.53,13.3,0,GitHub Copilot,3,2.83,3,27.6,4,2,1,38,4,3,4,5,4,1,2,4,Integration
STU-11993,2026,EWU,Male,19,Rural,Middle,4,1,0.6,1.53,0,Gemini,1,3.78,3,27.2,4,4,1,45,5,4,3,2,2,1,1,1,Neutral
STU-11993,2027,EWU,Male,20,Rural,Middle,1,1,2.68,7.49,0,Other,4,3.8,2,40.4,4,1,0,46,2,3,5,2,2,2,3,1,Integration
STU-11993,2028,EWU,Male,22,Rural,Middle,3,1,4.76,14.61,0,ChatGPT,2,3.64,-1,46.1,5,1,1,29,3,4,2,4,3,4,3,3,Neutral
STU-11994,2026,UIU,Male,20,Rural,Lower-Middle,1,1,5.44,12.62,0,GitHub Copilot,4,3.38,0,44.8,1,1,1,40,5,1,5,2,1,4,5,5,Restriction
STU-11994,2027,UIU,Male,21,Rural,Lower-Middle,2,1,3.07,9.82,0,Claude,5,3.5,0,36.9,4,2,0,31,1,3,3,2,1,1,5,2,Banned
STU-11994,2028,UIU,Male,21,Rural,Lower-Middle,4,1,2.19,8.12,0,Gemini,4,3.34,2,33.6,1,3,1,44,2,5,3,4,4,2,3,1,Neutral
STU-11995,2026,BUP,Male,20,Urban,Upper-Middle,3,1,1.63,6.13,0,Gemini,4,2.74,3,38.2,4,2,1,29,1,2,2,2,1,1,4,3,Integration
STU-11995,2027,BUP,Male,21,Urban,Upper-Middle,1,0,0.0,0.0,0,Gemini,2,2.85,0,0.0,3,5,1,38,4,4,4,4,3,3,4,4,Neutral
STU-11995,2028,BUP,Male,22,Urban,Upper-Middle,3,1,4.49,10.0,0,Gemini,1,2.88,0,27.6,1,4,1,48,1,4,4,5,4,4,1,3,Neutral
STU-11996,2026,BU,Female,19,Urban,Middle,4,1,2.04,6.66,0,ChatGPT,3,3.9,2,19.8,3,2,1,45,3,3,1,3,2,5,3,2,Integration
STU-11996,2027,BU,Female,20,Urban,Middle,2,1,1.48,5.72,1,Gemini,3,3.78,-1,25.9,5,3,1,38,1,5,1,4,3,1,2,1,Banned
STU-11996,2028,BU,Female,22,Urban,Middle,3,1,3.92,15.23,0,GitHub Copilot,4,3.9,3,20.8,5,1,0,38,1,1,1,5,5,4,4,3,Restriction
STU-11997,2026,BRACU,Female,19,Rural,Middle,5,1,4.63,12.6,0,Claude,3,3.29,0,22.8,3,1,0,19,2,1,2,2,1,3,5,4,Integration
STU-11997,2027,BRACU,Female,20,Rural,Middle,2,1,2.24,7.81,0,Other,2,3.39,-1,45.4,2,2,1,34,1,4,4,4,3,4,3,4,Integration
STU-11997,2028,BRACU,Female,21,Rural,Middle,5,1,4.58,17.15,0,Claude,4,3.34,0,32.1,1,2,0,48,2,1,4,4,4,4,5,3,Integration
STU-11998,2026,AIUB,Female,20,Rural,Lower-Middle,1,0,0.0,0.0,1,Gemini,4,3.06,3,0.0,4,4,1,37,4,2,1,2,1,3,2,1,Neutral
STU-11998,2027,AIUB,Female,20,Rural,Lower-Middle,4,1,2.98,10.67,0,Other,3,2.86,1,32.2,1,5,0,63,1,3,4,2,2,1,2,5,Neutral
STU-11998,2028,AIUB,Female,21,Rural,Lower-Middle,2,1,1.71,5.91,0,Gemini,2,2.94,1,46.8,5,4,1,49,3,3,1,3,2,2,4,5,Banned
STU-11999,2026,IUB,Male,20,Rural,Lower-Middle,4,1,3.71,12.61,0,GitHub Copilot,3,3.48,3,20.7,5,2,0,53,3,5,5,4,4,1,5,1,Integration
STU-11999,2027,IUB,Male,20,Rural,Lower-Middle,4,1,2.93,7.42,0,ChatGPT,2,3.37,0,48.7,2,4,0,47,5,4,4,4,3,2,4,2,Banned
STU-11999,2028,IUB,Male,22,Rural,Lower-Middle,5,1,5.12,11.4,0,GitHub Copilot,2,3.26,2,20.2,5,2,1,55,2,4,1,5,5,3,4,2,Banned
STU-12000,2026,AIUB,Male,19,Rural,Lower-Middle,5,1,2.63,9.37,0,GitHub Copilot,4,2.84,0,42.7,4,5,0,47,3,2,3,3,3,4,1,2,Neutral
STU-12000,2027,AIUB,Male,21,Rural,Lower-Middle,4,1,6.59,20.73,0,Other,3,2.8,2,25.8,5,3,1,42,2,5,2,4,4,3,5,1,Neutral
STU-12000,2028,AIUB,Male,21,Rural,Lower-Middle,1,1,6.13,16.57,0,GitHub Copilot,4,2.68,3,18.4,4,1,1,39,5,5,2,5,4,3,3,4,Restriction
STU-12001,2026,BU,Female,20,Rural,Middle,5,1,1.37,4.38,0,Gemini,2,2.59,3,18.0,4,5,1,37,3,2,1,4,4,1,2,2,Banned
STU-12001,2027,BU,Female,20,Rural,Middle,1,1,3.85,11.5,1,Other,4,2.82,2,28.7,1,5,0,28,2,2,3,5,5,2,5,4,Restriction
STU-12001,2028,BU,Female,21,Rural,Middle,2,1,4.19,12.17,0,Gemini,1,2.62,1,43.3,1,2,0,40,4,3,5,5,4,4,4,4,Banned
STU-12002,2026,BRUR,Male,20,Rural,Low,1,1,1.33,5.19,0,Gemini,4,3.21,2,31.6,5,4,0,53,2,5,5,3,3,4,2,5,Banned
STU-12002,2027,BRUR,Male,21,Rural,Low,1,1,3.98,8.26,0,Gemini,3,3.31,2,29.3,5,2,1,59,5,4,3,3,2,3,4,2,Neutral
STU-12002,2028,BRUR,Male,22,Rural,Low,3,1,3.38,12.67,1,GitHub Copilot,5,3.2,0,47.7,5,2,1,54,1,3,2,5,5,1,2,2,Neutral
STU-12003,2026,DIU,Female,20,Urban,Middle,1,1,3.3,6.93,0,Other,1,2.42,-1,11.6,5,4,0,41,2,5,3,1,0,2,1,3,Restriction
STU-12003,2027,DIU,Female,21,Urban,Middle,3,1,1.5,4.13,0,ChatGPT,2,2.44,2,44.1,2,2,0,68,5,3,3,3,3,3,2,1,Integration
STU-12003,2028,DIU,Female,22,Urban,Middle,1,1,3.08,9.27,0,GitHub Copilot,1,2.35,-1,26.1,5,1,0,31,5,1,1,3,3,1,3,3,Banned
STU-12004,2026,BU,Male,19,Rural,Upper-Middle,1,1,0.72,2.68,1,GitHub Copilot,2,3.63,1,11.1,3,2,1,57,2,3,2,3,2,1,4,5,Banned
STU-12004,2027,BU,Male,20,Rural,Upper-Middle,4,1,1.91,7.4,0,Other,2,4.0,0,23.7,5,3,1,54,5,5,4,3,2,3,4,5,Restriction
STU-12004,2028,BU,Male,21,Rural,Upper-Middle,5,1,4.24,12.61,0,Gemini,1,3.84,3,49.3,5,1,1,54,2,1,5,5,4,2,2,3,Integration
STU-12005,2026,DMC,Female,19,Urban,Middle,3,1,1.18,3.47,0,Claude,2,3.38,0,44.8,4,4,0,46,1,4,5,1,0,2,3,5,Integration
STU-12005,2027,DMC,Female,20,Urban,Middle,2,1,4.52,9.51,0,Other,2,3.25,3,37.8,2,4,0,54,4,2,3,3,3,5,4,1,Banned
STU-12005,2028,DMC,Female,21,Urban,Middle,4,0,0.48,1.73,0,Claude,2,3.46,-1,0.0,2,3,0,58,4,5,5,4,4,2,5,4,Neutral
STU-12006,2026,IUB,Female,20,Rural,Low,2,1,1.16,2.33,0,GitHub Copilot,1,3.52,0,15.1,4,5,0,37,1,4,2,3,2,3,5,5,Restriction
STU-12006,2027,IUB,Female,21,Rural,Low,3,1,1.81,4.7,0,ChatGPT,2,3.3,0,47.5,1,2,1,36,4,1,5,3,2,2,5,4,Neutral
STU-12006,2028,IUB,Female,21,Rural,Low,3,1,5.16,16.07,0,Claude,4,3.26,0,47.4,3,5,0,40,5,5,4,4,3,4,3,2,Neutral
STU-12007,2026,KU,Male,20,Rural,Low,3,1,2.42,8.66,0,GitHub Copilot,5,3.53,3,23.9,1,1,0,33,1,2,5,3,2,2,4,4,Restriction
STU-12007,2027,KU,Male,20,Rural,Low,3,1,1.69,6.44,0,GitHub Copilot,3,3.54,-1,30.2,4,4,1,51,1,4,1,4,3,3,2,1,Restriction
STU-12007,2028,KU,Male,21,Rural,Low,4,1,6.25,15.52,0,Claude,5,3.35,3,47.7,1,3,0,48,1,4,5,5,5,3,4,5,Restriction
STU-12008,2026,DIU,Prefer not to say,20,Urban,Low,3,1,2.06,5.61,0,Other,1,2.93,2,27.7,2,1,0,54,3,1,1,2,1,2,4,1,Integration
STU-12008,2027,DIU,Prefer not to say,20,Urban,Low,1,1,2.18,7.13,0,Claude,1,2.97,1,29.2,2,1,0,41,4,4,4,2,1,5,3,3,Restriction
STU-12008,2028,DIU,Prefer not to say,22,Urban,Low,1,1,1.02,2.75,0,ChatGPT,3,2.79,0,17.9,4,3,1,28,3,2,2,4,3,2,1,1,Integration
STU-12009,2026,ULAB,Female,19,Urban,Lower-Middle,1,1,5.23,14.91,0,Other,4,3.55,3,49.9,4,4,1,26,2,5,2,4,4,4,3,3,Restriction
STU-12009,2027,ULAB,Female,20,Urban,Lower-Middle,5,1,2.21,4.65,0,GitHub Copilot,3,3.3,2,48.9,2,2,1,32,2,5,5,4,3,5,1,4,Integration
STU-12009,2028,ULAB,Female,22,Urban,Lower-Middle,4,1,5.77,18.41,0,Other,1,3.46,1,20.5,2,1,1,53,3,3,2,5,4,3,5,3,Restriction
STU-12010,2026,DIU,Male,19,Rural,Lower-Middle,3,1,2.56,5.54,0,Other,1,3.19,3,23.3,5,5,1,43,3,3,2,3,2,1,2,2,Integration
STU-12010,2027,DIU,Male,21,Rural,Lower-Middle,2,1,1.53,4.83,1,GitHub Copilot,2,3.14,2,49.5,2,4,0,47,2,3,2,5,5,2,2,3,Restriction
STU-12010,2028,DIU,Male,22,Rural,Lower-Middle,4,1,4.15,13.67,0,Other,4,3.17,2,48.8,1,1,0,26,4,1,2,5,5,3,1,4,Restriction
STU-12011,2026,SUST,Female,20,Rural,Lower-Middle,5,1,2.83,7.81,0,GitHub Copilot,2,3.77,3,35.7,2,4,0,47,1,4,4,3,3,2,4,1,Neutral
STU-12011,2027,SUST,Female,21,Rural,Lower-Middle,4,1,2.29,8.65,0,Claude,1,4.0,2,25.4,5,2,0,33,5,4,5,4,4,1,3,4,Banned
STU-12011,2028,SUST,Female,22,Rural,Lower-Middle,1,1,2.5,7.15,0,ChatGPT,2,3.89,3,44.1,4,4,0,52,1,4,4,5,5,2,1,2,Banned
STU-12012,2026,KU,Female,20,Urban,Lower-Middle,2,1,6.33,21.54,1,Claude,1,3.07,2,35.1,4,2,1,58,2,5,1,3,2,2,1,2,Restriction
STU-12012,2027,KU,Female,20,Urban,Lower-Middle,2,1,5.42,11.37,1,Other,3,3.19,0,48.8,1,5,0,44,2,4,3,4,3,4,2,4,Banned
STU-12012,2028,KU,Female,21,Urban,Lower-Middle,4,1,4.04,10.94,0,Claude,3,3.13,1,39.4,1,3,0,26,3,3,4,5,4,3,1,5,Banned
STU-12013,2026,KUET,Female,19,Rural,Lower-Middle,3,1,0.69,1.86,0,Other,1,3.13,0,23.7,4,1,1,36,5,4,3,4,4,1,1,5,Banned
STU-12013,2027,KUET,Female,21,Rural,Lower-Middle,2,1,1.73,5.41,0,Other,5,3.21,1,39.4,1,5,0,29,2,4,1,4,4,3,4,1,Neutral
STU-12013,2028,KUET,Female,22,Rural,Lower-Middle,5,1,5.12,19.53,0,Claude,5,3.2,3,48.7,4,2,0,46,3,1,1,5,5,1,2,1,Neutral
STU-12014,2026,DIU,Female,19,Rural,Low,5,0,0.38,1.02,0,Gemini,4,3.58,1,0.0,4,3,0,72,5,4,2,2,2,5,1,4,Banned
STU-12014,2027,DIU,Female,20,Rural,Low,5,1,3.08,7.11,0,Other,4,3.43,2,26.0,4,2,1,36,4,3,2,2,1,2,1,1,Restriction
STU-12014,2028,DIU,Female,21,Rural,Low,2,1,3.99,13.94,0,Gemini,4,3.43,3,23.3,4,2,1,24,4,1,3,3,2,1,5,4,Integration
STU-12015,2026,CU,Female,19,Urban,Low,2,1,0.59,1.89,0,GitHub Copilot,3,2.43,1,41.6,1,4,1,30,5,4,2,4,3,1,4,2,Restriction
STU-12015,2027,CU,Female,21,Urban,Low,1,1,3.52,11.15,0,Claude,3,2.68,0,25.4,5,2,0,50,4,1,3,4,3,5,4,1,Restriction
STU-12015,2028,CU,Female,21,Urban,Low,5,1,5.07,15.99,0,Other,1,2.61,-1,16.0,3,1,0,46,5,3,3,5,4,2,3,4,Banned
STU-12016,2026,CoU,Female,19,Urban,High,4,1,2.33,5.95,0,GitHub Copilot,1,4.0,-1,48.1,4,5,0,51,2,2,1,2,2,3,2,1,Banned
STU-12016,2027,CoU,Female,20,Urban,High,3,1,4.13,10.21,0,ChatGPT,5,3.82,-1,45.7,3,3,0,28,3,1,1,4,3,3,3,1,Integration
STU-12016,2028,CoU,Female,22,Urban,High,2,1,4.07,13.37,0,Gemini,2,4.0,3,26.6,2,2,1,27,5,1,4,5,4,3,1,1,Banned
STU-12017,2026,SUST,Female,20,Urban,Low,5,1,1.18,4.69,0,Other,1,3.07,3,14.5,2,4,0,42,1,4,2,2,1,3,1,4,Integration
STU-12017,2027,SUST,Female,21,Urban,Low,1,1,2.82,7.84,0,GitHub Copilot,4,3.22,-1,36.8,3,5,1,63,4,1,2,2,1,4,1,2,Neutral
STU-12017,2028,SUST,Female,22,Urban,Low,2,1,2.54,10.05,0,GitHub Copilot,2,3.16,2,42.3,2,2,1,51,1,4,2,3,2,3,3,1,Banned
STU-12018,2026,AUST,Male,20,Urban,Middle,2,1,2.48,9.37,0,ChatGPT,5,2.49,3,38.6,2,3,0,53,1,4,3,3,3,3,5,1,Integration
STU-12018,2027,AUST,Male,21,Urban,Middle,2,1,4.29,15.97,0,Claude,4,2.72,0,24.4,3,1,1,43,4,1,2,4,4,1,3,3,Integration
STU-12018,2028,AUST,Male,22,Urban,Middle,1,1,5.61,15.38,0,Other,2,2.81,3,21.0,3,2,0,49,4,2,3,4,4,4,3,3,Neutral
STU-12019,2026,RU,Female,20,Rural,High,1,1,2.13,7.42,0,ChatGPT,5,2.82,1,36.1,1,5,0,35,2,1,2,1,0,1,4,4,Restriction
STU-12019,2027,RU,Female,21,Rural,High,4,1,3.42,8.59,0,Claude,5,3.12,3,38.0,4,1,1,47,4,4,4,3,3,1,1,1,Integration
STU-12019,2028,RU,Female,21,Rural,High,1,1,3.28,7.76,0,Other,3,3.01,3,41.4,4,3,1,50,1,4,2,3,3,3,3,4,Neutral
STU-12020,2026,UIU,Female,19,Urban,Low,1,1,1.98,5.18,0,GitHub Copilot,3,3.05,-1,46.3,2,2,1,46,1,2,3,2,1,1,3,4,Banned
STU-12020,2027,UIU,Female,20,Urban,Low,1,1,4.67,10.56,0,GitHub Copilot,1,2.91,-1,19.1,2,2,0,41,1,2,4,3,2,3,5,2,Restriction
STU-12020,2028,UIU,Female,21,Urban,Low,4,1,3.48,7.73,0,GitHub Copilot,5,3.0,1,48.6,4,2,0,29,3,4,1,3,3,5,4,5,Banned
STU-12021,2026,RU,Female,19,Urban,Low,2,1,0.54,2.01,0,GitHub Copilot,1,2.78,2,15.8,4,1,1,43,2,1,2,2,2,4,2,4,Neutral
STU-12021,2027,RU,Female,21,Urban,Low,4,1,2.78,6.77,0,Other,1,2.7,-1,43.6,2,2,0,31,5,1,2,4,4,4,2,3,Integration
STU-12021,2028,RU,Female,21,Urban,Low,1,1,4.75,9.79,0,Gemini,2,2.61,3,45.2,1,5,1,46,1,1,3,5,4,5,4,1,Neutral
STU-12022,2026,JU,Female,20,Rural,Upper-Middle,3,0,0.0,0.0,0,ChatGPT,4,3.91,-1,0.0,5,3,0,41,1,5,4,4,3,4,5,5,Banned
STU-12022,2027,JU,Female,20,Rural,Upper-Middle,1,1,4.66,9.9,0,Claude,5,4.0,-1,35.5,4,4,0,35,5,5,1,4,4,2,2,3,Integration
STU-12022,2028,JU,Female,22,Rural,Upper-Middle,4,1,4.55,16.24,0,Gemini,3,3.64,-1,14.8,1,4,0,48,3,3,4,5,4,4,5,5,Restriction
STU-12023,2026,BRACU,Male,19,Urban,Middle,4,1,2.53,9.28,1,Claude,3,3.39,3,41.3,4,2,1,61,5,5,3,3,3,1,1,5,Neutral
STU-12023,2027,BRACU,Male,21,Urban,Middle,3,1,3.32,6.81,0,GitHub Copilot,3,3.56,-1,33.0,4,3,0,24,1,5,1,3,2,1,4,1,Integration
STU-12023,2028,BRACU,Male,22,Urban,Middle,1,1,3.49,8.65,0,Gemini,2,3.53,1,31.3,5,3,0,47,4,1,3,4,4,3,1,5,Restriction
STU-12024,2026,IUB,Male,19,Rural,Low,2,1,5.14,12.98,0,Claude,3,3.63,-1,20.4,5,5,0,42,4,4,1,2,1,4,1,3,Restriction
STU-12024,2027,IUB,Male,21,Rural,Low,5,1,3.28,10.6,0,ChatGPT,5,3.68,3,24.5,3,1,0,32,5,5,1,2,2,4,4,1,Neutral
STU-12024,2028,IUB,Male,22,Rural,Low,4,1,2.56,6.96,0,Claude,1,3.69,2,19.3,5,3,0,29,1,3,5,4,3,1,3,4,Neutral
STU-12025,2026,KUET,Male,20,Urban,Lower-Middle,4,0,0.0,0.0,0,Other,3,2.75,0,0.0,5,4,1,44,1,3,5,4,3,3,5,4,Neutral
STU-12025,2027,KUET,Male,21,Urban,Lower-Middle,3,0,0.0,0.0,0,Gemini,5,2.65,-1,0.0,2,4,1,54,5,2,2,5,4,3,4,2,Integration
STU-12025,2028,KUET,Male,21,Urban,Lower-Middle,2,1,3.34,9.17,0,GitHub Copilot,5,2.81,2,48.9,5,3,0,44,4,4,1,5,4,3,1,5,Integration
STU-12026,2026,DIU,Male,19,Rural,High,2,1,1.61,6.28,0,ChatGPT,3,2.93,3,19.7,5,1,0,53,4,5,5,3,2,4,5,4,Banned
STU-12026,2027,DIU,Male,21,Rural,High,1,1,5.23,16.14,0,ChatGPT,1,3.04,1,22.9,3,2,0,29,3,1,1,5,5,1,2,3,Banned
STU-12026,2028,DIU,Male,21,Rural,High,4,1,1.22,2.49,0,Gemini,4,3.04,2,31.5,4,4,1,25,4,5,4,5,5,2,1,5,Restriction
STU-12027,2026,SUST,Male,20,Urban,High,4,1,2.36,9.18,0,ChatGPT,3,3.73,2,22.2,3,2,0,44,5,3,1,1,1,3,1,2,Restriction
STU-12027,2027,SUST,Male,20,Urban,High,2,1,2.41,8.42,0,Claude,3,3.92,-1,22.8,5,3,1,48,2,3,5,3,3,5,3,5,Banned
STU-12027,2028,SUST,Male,22,Urban,High,2,1,1.23,4.79,0,GitHub Copilot,2,3.95,2,20.9,2,5,0,63,5,1,3,3,3,4,4,1,Restriction
STU-12028,2026,DU,Male,20,Urban,Middle,3,0,0.27,0.71,0,Gemini,5,3.01,2,0.0,1,3,0,45,5,3,2,3,3,2,4,4,Integration
STU-12028,2027,DU,Male,21,Urban,Middle,5,1,5.45,15.06,0,GitHub Copilot,5,2.84,2,41.0,4,4,0,34,2,4,2,4,4,1,1,2,Restriction
STU-12028,2028,DU,Male,22,Urban,Middle,2,1,4.89,11.9,0,ChatGPT,2,2.9,2,29.0,4,2,1,35,3,4,5,5,4,3,5,5,Banned
STU-12029,2026,SUST,Female,19,Urban,Middle,1,1,3.47,13.76,0,ChatGPT,1,3.71,-1,42.7,2,1,0,48,3,5,4,3,3,2,3,2,Neutral
STU-12029,2027,SUST,Female,20,Urban,Middle,4,1,3.42,10.55,0,GitHub Copilot,5,3.82,1,15.5,3,1,0,17,5,2,3,5,4,5,1,2,Neutral
STU-12029,2028,SUST,Female,21,Urban,Middle,1,1,4.81,12.32,0,Other,1,3.93,2,15.2,1,2,1,43,5,5,5,5,4,4,1,2,Neutral
STU-12030,2026,RUET,Female,19,Urban,Lower-Middle,3,1,3.39,13.28,0,ChatGPT,4,2.81,-1,23.9,1,1,0,49,5,3,5,1,0,3,5,3,Neutral
STU-12030,2027,RUET,Female,21,Urban,Lower-Middle,2,1,3.39,7.98,0,Gemini,1,2.54,0,12.7,3,2,0,65,2,3,5,2,1,4,5,1,Integration
STU-12030,2028,RUET,Female,22,Urban,Lower-Middle,1,1,5.9,23.24,1,ChatGPT,1,2.65,3,38.7,3,1,1,32,2,5,1,4,4,5,3,2,Banned
STU-12031,2026,RU,Female,19,Rural,Middle,5,0,0.0,0.0,1,Gemini,5,3.54,2,0.0,1,2,1,53,1,1,1,3,3,3,2,4,Restriction
STU-12031,2027,RU,Female,20,Rural,Middle,5,1,3.59,12.86,1,Other,4,3.57,-1,49.6,1,2,1,67,2,5,3,4,3,3,3,4,Restriction
STU-12031,2028,RU,Female,22,Rural,Middle,5,1,5.53,19.27,1,Gemini,1,3.18,1,36.6,4,3,1,35,1,4,4,5,5,3,2,3,Neutral
STU-12032,2026,DU,Female,20,Urban,Upper-Middle,5,0,0.0,0.0,0,Gemini,1,2.84,0,0.0,1,5,1,44,2,1,2,3,3,5,5,1,Banned
STU-12032,2027,DU,Female,21,Urban,Upper-Middle,3,1,2.97,9.26,0,ChatGPT,2,2.54,-1,18.4,2,3,1,35,5,2,3,5,5,4,1,4,Neutral
STU-12032,2028,DU,Female,21,Urban,Upper-Middle,5,1,4.49,11.29,0,GitHub Copilot,1,2.86,1,40.5,5,5,1,39,1,5,3,5,5,4,4,2,Restriction
STU-12033,2026,AUST,Male,20,Rural,Lower-Middle,2,1,1.75,5.34,0,ChatGPT,1,3.63,-1,17.9,4,3,0,49,3,5,3,2,1,2,2,3,Restriction
STU-12033,2027,AUST,Male,21,Rural,Lower-Middle,2,1,0.66,2.5,0,Gemini,1,3.52,0,39.2,1,4,1,27,3,3,3,3,3,3,4,4,Neutral
STU-12033,2028,AUST,Male,21,Rural,Lower-Middle,2,1,2.87,10.58,0,Gemini,5,3.75,3,22.8,3,1,1,25,4,3,4,3,3,3,1,5,Restriction
STU-12034,2026,IUB,Male,19,Rural,Upper-Middle,5,1,3.02,6.82,0,Gemini,4,2.82,0,37.9,2,3,0,42,3,1,2,1,0,3,1,1,Banned
STU-12034,2027,IUB,Male,21,Rural,Upper-Middle,2,1,2.8,10.86,0,ChatGPT,3,2.88,2,43.1,3,4,1,42,2,1,5,3,2,1,5,4,Integration
STU-12034,2028,IUB,Male,21,Rural,Upper-Middle,3,1,4.48,15.52,1,Claude,3,2.98,2,35.9,5,1,0,40,1,5,1,3,2,1,4,4,Banned
STU-12035,2026,CU,Male,20,Rural,Low,4,1,2.28,5.13,0,Other,5,3.11,-1,44.1,5,3,0,55,3,4,2,2,2,2,4,2,Integration
STU-12035,2027,CU,Male,20,Rural,Low,1,1,2.02,5.24,0,ChatGPT,3,3.25,2,33.6,4,4,0,31,3,4,4,3,2,5,2,3,Restriction
STU-12035,2028,CU,Male,22,Rural,Low,3,1,3.38,10.62,0,Gemini,4,3.15,-1,17.2,5,2,1,44,3,5,1,3,2,3,3,2,Restriction
STU-12036,2026,KU,Male,20,Urban,Lower-Middle,5,1,3.19,11.28,0,GitHub Copilot,3,3.17,0,41.2,5,2,0,34,4,1,1,3,3,3,4,4,Neutral
STU-12036,2027,KU,Male,20,Urban,Lower-Middle,4,1,3.01,9.27,0,GitHub Copilot,3,2.96,3,19.1,4,2,0,37,5,2,1,5,5,2,3,4,Banned
STU-12036,2028,KU,Male,22,Urban,Lower-Middle,1,1,3.7,9.52,0,Gemini,2,3.05,1,46.2,1,2,1,43,4,1,2,5,5,3,1,5,Banned
STU-12037,2026,SUST,Male,19,Urban,Lower-Middle,3,1,1.91,4.7,0,ChatGPT,2,3.62,2,40.7,5,3,0,43,3,4,4,3,3,3,3,5,Restriction
STU-12037,2027,SUST,Male,20,Urban,Lower-Middle,1,1,2.36,8.89,0,Other,5,3.53,3,10.8,4,4,0,43,2,4,3,4,3,4,3,2,Banned
STU-12037,2028,SUST,Male,22,Urban,Lower-Middle,5,1,3.32,10.63,0,Other,2,3.42,0,39.7,4,2,1,38,3,4,3,5,5,2,3,4,Neutral
STU-12038,2026,RUET,Female,19,Urban,Low,1,1,1.41,4.28,0,Gemini,3,2.83,-1,20.5,5,2,1,41,1,5,4,3,3,4,1,2,Banned
STU-12038,2027,RUET,Female,21,Urban,Low,2,1,5.22,12.9,0,Gemini,1,2.91,1,41.0,5,4,0,43,5,4,4,4,3,5,2,5,Banned
STU-12038,2028,RUET,Female,21,Urban,Low,4,1,3.82,11.34,0,Gemini,2,2.85,-1,15.2,3,5,1,31,1,4,3,5,5,1,3,5,Integration
STU-12039,2026,ULAB,Female,20,Urban,Upper-Middle,2,1,2.1,7.1,1,Gemini,1,3.41,3,39.3,1,4,1,38,4,3,1,3,2,3,1,4,Banned
STU-12039,2027,ULAB,Female,21,Urban,Upper-Middle,2,1,3.81,8.94,0,ChatGPT,4,3.42,3,11.8,1,5,0,23,2,4,4,5,4,4,4,1,Integration
STU-12039,2028,ULAB,Female,22,Urban,Upper-Middle,4,1,5.38,17.48,0,Gemini,2,3.53,3,30.1,3,3,0,42,2,2,2,5,4,5,1,3,Neutral
STU-12040,2026,JnU,Male,19,Urban,High,4,1,1.88,3.91,0,ChatGPT,1,4.0,1,48.0,2,1,0,23,2,5,2,4,4,4,3,5,Banned
STU-12040,2027,JnU,Male,20,Urban,High,4,1,4.26,16.62,0,Gemini,2,4.0,0,41.5,4,3,0,36,1,2,4,5,5,2,4,3,Banned
STU-12040,2028,JnU,Male,21,Urban,High,4,1,4.41,15.03,0,Other,1,3.92,-1,42.0,2,5,1,52,4,4,4,5,4,5,3,5,Restriction
